	baseMean	log2FoldChange	lfcSE	pvalue	padj
SPECC1L	1260.3588403727385	-1.1675852401032556	0.3017450622331341	2.8386992257939953e-05	0.00034545844102448954
EPHB3	5235.681037099854	2.1698607190444297	0.6001867205731415	2.8594964958583098e-05	0.0003472245744970805
C3orf70	558.2083308212706	-1.7332967650380384	0.4704453611510835	2.8580149253927482e-05	0.0003472245744970805
ANAPC7	1519.366483157818	1.3692981944177094	0.36024495748760677	2.85683731864109e-05	0.0003472245744970805
PBLD	2793.3088764913155	-2.381553097626999	0.6727662462943678	2.891192354588338e-05	0.00035055971673227283
GNG4	955.8605400072009	2.633171910779569	0.7460657616968643	2.8893539930782758e-05	0.00035055971673227283
RPUSD1	1555.9277071192944	1.4706628899071703	0.3907338505117028	2.9028208161712328e-05	0.00035145547865623214
WNT5A	515.4211676278032	1.5380362060525679	0.4100371837851587	2.9098721752676642e-05	0.00035205205332161703
RPL37AP1	131.1490846642166	3.8135355519489815	1.1285524702080911	2.925300496486283e-05	0.00035356913039493403
VGF	124.77664981715944	2.8376975357972705	0.8149593979883282	2.926677809362591e-05	0.00035356913039493403
RGMA	949.7504954565932	-2.1036430839328513	0.5881663547570868	2.9363120857189003e-05	0.00035421668719643937
RP11-304L19.1	495.5491912728423	2.232068385033398	0.6244961890102837	2.9360434745846253e-05	0.00035421668719643937
TARBP1	1031.2226485950896	1.149646717263325	0.2965409516115329	2.9403292329165225e-05	0.0003544433238952099
ABCA6	120.32724405871951	-2.1215134009883294	0.5821607720229164	2.955476145081623e-05	0.0003560102987262202
TMEM201	803.5913871161827	1.235993079471726	0.32207355044652786	2.970111808092943e-05	0.00035725401465268894
RP11-889L3.1	170.37145587865723	2.4580197177674896	0.697269053902273	2.9698194802127638e-05	0.00035725401465268894
RTN1	197.33282558248663	-1.6577998051979796	0.45088828267343495	3.0007526998557714e-05	0.0003606778535178347
ARHGAP20	83.74276258946392	-2.1257573886007624	0.5820527784761859	3.0090132512766735e-05	0.00036140865681094826
TMEM147	3085.560970106028	1.6817792662299125	0.45338782596802535	3.0230403791421625e-05	0.0003628305161787208
RP11-157P1.4	43.59010733487973	1.8928695892469112	0.526171032878629	3.040950789144939e-05	0.0003644523451198653
RCSD1	499.7556194428911	-1.497124170203593	0.4016871623979159	3.0448325884238232e-05	0.0003646539028404976
TTYH3	5105.0449046518725	1.5908121724551045	0.4262781367055668	3.0625558852715426e-05	0.0003665116519738326
CDCA4	558.6829367611516	1.5169948817392964	0.4074908323004596	3.110216849286884e-05	0.0003719469284049791
RPGRIP1L	189.41060507649317	1.242585609228576	0.3247916798667808	3.1196417351533064e-05	0.00037273583684768464
C16orf13	2604.9940575691726	2.1273014631922247	0.5927888556832457	3.1213112612041404e-05	0.00037273583684768464
CLIP3	857.3517096749996	-1.9347395820196975	0.535271616217812	3.128998780051543e-05	0.0003733848436238612
CCT5	6866.945428801265	1.085532139821411	0.2785132990151899	3.1397562505269175e-05	0.00037412983359082425
KBTBD11-OT1	34.05011307691069	-2.571665302175141	0.7247572048718551	3.1496784075691145e-05	0.0003745044448024252
MRTO4	1405.8157721621383	1.0529263214858702	0.27020551741281673	3.147163012872268e-05	0.0003745044448024252
AC016831.7	93.31913204501387	2.4031890298152536	0.6848883559551434	3.1483387327968625e-05	0.0003745044448024252
LIME1	133.3956719539684	2.2211146901070027	0.6281434233539679	3.155845401845672e-05	0.00037496872785370617
FARSA	3450.394519315291	1.2296847532161077	0.3191759439663946	3.168552090686237e-05	0.00037620881735762445
RP11-510N19.5	138.31225229076702	2.3775200925051907	0.6781630957202868	3.1816064916998645e-05	0.0003774883865420562
CCL14	59.75458630952591	-2.1709227340143964	0.5974057970363433	3.188852157959928e-05	0.0003780774285993262
EPHX3	17.12404887062781	2.100491124711943	0.5997880788353529	3.20465719898962e-05	0.0003794085219518068
ZBTB12	359.32518461651756	2.1430845805143526	0.6012720712436376	3.2028700822560404e-05	0.0003794085219518068
CARD14	91.2917998276309	2.110070246482223	0.5931690522234458	3.222189680885677e-05	0.00038121194832748106
MSH5	77.61741642017488	1.9707660206836408	0.5520073439476981	3.2299742591496965e-05	0.0003815881920556395
C10orf91	23.088072499298953	2.2745257883791847	0.6587925011712833	3.2284359758670186e-05	0.0003815881920556395
RANBP1	2088.8019232472243	1.133016060944845	0.2933979386665296	3.246801190619351e-05	0.00038330291833700667
YWHAZP2	45.85137270953375	2.376532934500097	0.6787070767316258	3.251692624031177e-05	0.0003836071547567029
CXCL11	479.52645899675355	3.4842484375157565	1.0289279534925744	3.254084931801601e-05	0.0003836163424225572
DOCK5	1413.5505092321844	-1.3738947305488989	0.36605099736464664	3.2587856287268154e-05	0.00038389745413039774
TLCD1	347.8779236930543	1.3307479902318582	0.3520934227632729	3.26402043420866e-05	0.00038407802312816403
CCDC57	651.2331957385375	1.0078481814387774	0.2586152658420282	3.2649528481905466e-05	0.00038407802312816403
CSRP1	19742.159854615376	-1.8997429737208291	0.5297710724192286	3.2698905879495404e-05	0.000384132310002057
NANP	288.32936011578835	1.2490615074338378	0.32753959775483105	3.3278710743837085e-05	0.000390371288449469
RP11-158I9.8	35.228128602769736	-1.3514624168099971	0.3589949116584917	3.3507538331360835e-05	0.000392777544442932
PTX3	42.514753124175115	-2.015092572983961	0.554028613272323	3.396550144750383e-05	0.00039786444275079577
AGTRAP	1113.6435160886078	1.5586916033750782	0.42142838603680105	3.40816162470569e-05	0.00039889067755356604
GSDMA	89.81319949264532	1.9644467558560217	0.5461578203375665	3.41012422379127e-05	0.00039889067755356604
PLOD3	7991.6945730919415	1.7401165581999647	0.4752933009565777	3.4169021500366176e-05	0.00039940164412452
TBC1D30	304.57602362943675	1.0039881063864047	0.2574833001952877	3.420045612816921e-05	0.00039948735752248386
RP3-425C14.4	162.42039305624823	-1.633117382609253	0.4419184528044681	3.426769270485002e-05	0.0003999908497062599
CTU1	421.8644656153771	2.560771422891371	0.7368867383867521	3.431957775086529e-05	0.0004001204522558065
RPL13AP5	2081.0905386638165	2.999349166880709	0.8757886348894313	3.4327075903937065e-05	0.0004001204522558065
CMTM8	407.4551867883304	1.5158719518866521	0.40913300844786665	3.4368849354963335e-05	0.00040032584543817095
PDF	217.3385803686313	2.089857121357051	0.5890621957471126	3.445927091611582e-05	0.00040089507483520576
LINC00152	160.7536877196519	1.2825577001346766	0.3391303306745587	3.454061328074532e-05	0.0004014801298235299
FASN	10658.98120141159	1.6634252756244599	0.4512521014029982	3.4650728302172865e-05	0.0004024778007067381
MMP14	7618.921203839135	1.2954481726174978	0.34248699410883787	3.501082584389061e-05	0.0004063756571165875
N6AMT2	231.86379415036427	1.41887850016039	0.3811964774438159	3.537212763101057e-05	0.0004099951157230771
GYG2	527.735485018954	1.300164209729591	0.34553881726861424	3.554358546991156e-05	0.00041169456964625025
KIAA0020	996.2487354723849	1.0914921769277677	0.28499616435629593	3.5690987998311614e-05	0.0004131132165307367
NUFIP1	322.9654819934179	1.2426896685765587	0.32732664379786897	3.59978009346645e-05	0.0004162388292543333
SPON1	2629.0387653939624	-1.7993125200084186	0.5010263273124276	3.601125074815771e-05	0.0004162388292543333
SPEG	882.8876986134674	-2.8541499329559006	0.8371258524878996	3.619783556907505e-05	0.0004181039195522083
RP11-132A1.4	68.80412018721455	2.2814054839566498	0.6483244660856237	3.640102078943404e-05	0.00041986563645432783
HNRNPA1P21	15.70136667849747	2.4983861650077013	0.71287037178506	3.730555919402794e-05	0.0004299997521842928
SCUBE2	514.549023738131	-1.8013095448912524	0.49965485088786443	3.748808042845436e-05	0.0004318032891602717
ENPP2	1006.5492582196327	-1.3109061309642573	0.3521636781179007	3.771347241306587e-05	0.0004340977814212269
SLC17A9	861.3532682692005	2.508201570432069	0.7252539982689009	3.786302866558657e-05	0.00043521477124278595
PTMAP5	214.6854625303144	2.1022498691997638	0.5957002697356917	3.807277389410961e-05	0.00043732240283774545
MEX3D	1387.679289547012	1.8428252671182805	0.5128428538931065	3.8206402368175745e-05	0.00043855340668456574
SNHG14	388.2441010565985	-1.8606343741517997	0.523721554471006	3.833689745624376e-05	0.00043917140095616446
TRMT112	3176.2769031804473	1.3864810454674248	0.37093742414933645	3.833972954350347e-05	0.00043917140095616446
CEACAM1	15345.356743416534	-1.9210318951865215	0.539795494877895	3.832002140600554e-05	0.00043917140095616446
RP1-228H13.5	56.35649396669094	1.3501071448803301	0.3590149502627036	3.8450606084823455e-05	0.0004398335375127321
RPL7AP30	139.06524408342625	3.2446929343671664	0.9703869089922672	3.843443864774647e-05	0.0004398335375127321
MEP1A	19351.09600709109	-2.6254005650908634	0.7695862668191619	3.947674639438882e-05	0.00045094904995657796
RIPK2	515.7854967954967	1.320947055527155	0.35186173260048903	3.96099706961774e-05	0.00045215927292640526
EDNRB	524.9069167176717	-1.2691693938372297	0.3379514175339849	3.980042749091683e-05	0.00045402070589259906
RABEPK	938.0433435120548	1.2501897686116317	0.33228270337008065	3.994629015511758e-05	0.00045537122374214156
EPHX2	3689.29346759823	-2.2395613676103805	0.6505783015751628	4.010527438945924e-05	0.0004568693628902316
GS1-44D20.1	39.49465646154405	1.7813570816593618	0.49984704625658577	4.0162845449882066e-05	0.00045721096382678243
SLC9A3	5923.852304958218	-3.261683555349844	0.9760221886525668	4.0216240075093556e-05	0.0004575045842448014
HAGLR	951.5045785629618	-2.191097428649564	0.629630391786331	4.033018056430417e-05	0.000458486106209425
PTGER4	1705.1111371602096	-1.4625098474473546	0.39874707589835107	4.04685961286743e-05	0.0004597443323048503
HSPB1P1	133.10806620625866	3.099776566809953	0.9259394306696108	4.0602712852311585e-05	0.0004609520311829209
RP11-277P12.20	84.02715981996573	2.3210833008930485	0.6759379265010366	4.0763708093672777e-05	0.00046246301276702684
CCL15-CCL14	62.20398789540022	-2.625526900834318	0.7624829260708317	4.1140417892385324e-05	0.000465649325259043
PP7080	5228.232734791286	-2.806115076803593	0.832053187768992	4.10943764887543e-05	0.000465649325259043
CENPW	491.42532174543004	1.5029780323400639	0.4105717485994326	4.1185015326253416e-05	0.000465649325259043
CTC-308K20.3	56.332942565661334	3.1541308081350774	0.9498123023793484	4.119834435707427e-05	0.000465649325259043
LINC01356	13.498195096774834	1.9793210966830614	0.553952987352113	4.116550169445566e-05	0.000465649325259043
PABPC3	100.98916511859888	2.7936041884017384	0.8224456769372313	4.1213125801207606e-05	0.000465649325259043
LYNX1	353.717929269832	-2.591122853401569	0.7572751274714825	4.1258222042251316e-05	0.0004658413013285528
TNNT1	43.86317506734938	3.203056346572562	0.9543808043654213	4.1433891452675256e-05	0.00046750629736425623
RP11-20I20.4	17.996771008123076	1.7362812937104881	0.4844092507779265	4.165006264940675e-05	0.0004692352368604127
GPR155	261.9685959132321	-1.6040363287332113	0.44287849833094334	4.1770583877382175e-05	0.00047002540921086864
SRPX	602.765363443975	-2.215845641948153	0.6367975792717862	4.194115402451062e-05	0.00047162457798932396
EBPL	1132.7933324430137	1.3269304027935942	0.35706781061899123	4.215758655368728e-05	0.0004737369472049943
RP11-425L10.1	1209.4505538053745	3.1231210322917358	0.9315459178211665	4.2246149702076685e-05	0.00047441052256905225
POMP	4204.506940777086	1.2846651148499422	0.3414435592521251	4.230776646385033e-05	0.00047478079156284305
TPI1P1	223.63849884545056	2.6298095570535933	0.7719576396160537	4.233904857936165e-05	0.0004748103722617858
LDLRAD4	736.0323298566362	-1.0959974375118606	0.2878701007883203	4.23985215387362e-05	0.00047515584483066436
ARL4A	1359.7304118902412	-1.5095937774527752	0.4138064121465391	4.264797745159002e-05	0.0004773060271844055
INPP5D	1833.8619844371506	1.5177097262311283	0.41581142609000654	4.280425351398587e-05	0.0004787317827222104
UBXN11	468.2473916392133	1.4700221212827485	0.4009252483671386	4.303630666231415e-05	0.00048067842515354253
PPARGC1B	1103.685550514128	-1.090748497905669	0.28734441406608274	4.3429198990367526e-05	0.00048408807886035084
MAGOHB	343.1426469829567	1.0250627483158397	0.2676405064711212	4.3562092377504654e-05	0.0004852430652937766
CDC25A	416.68449248821423	1.4742465550246673	0.40207249093387526	4.383162942996272e-05	0.00048791756736174085
ASF1B	1176.62463482259	1.531329439715418	0.4199182896770836	4.405363302480218e-05	0.0004900597096550981
PNMA1	1069.9418827052887	-1.5449560465389394	0.42831377066382015	4.425683639562994e-05	0.0004916682891852125
EXOSC3	653.2941229397578	1.4160808908331841	0.38553336136551275	4.4257561837969045e-05	0.0004916682891852125
DENND2A	507.23551359945	-1.191819122630471	0.3187508618388797	4.4596492576334814e-05	0.0004951017176508704
BCS1L	868.2869301267976	1.0865649967726216	0.2874107265662109	4.495227956034988e-05	0.0004984067328252489
MT-ND6	32437.084401758937	-1.4309164766247362	0.39149715749288133	4.495433276463029e-05	0.0004984067328252489
EEF1A1P29	87.67682171293399	3.2102105850730727	0.970724119007795	4.525256448406977e-05	0.0005003744204959683
IGLV7-46	606.1713840939757	-2.667690466851888	0.7969024377989942	4.5316402981457887e-05	0.0005007462529451097
GINS2	655.6450837226625	1.5511387870689375	0.4269843196047416	4.543603177115386e-05	0.0005017336619632746
SNHG22	72.96489841027613	2.545549686980306	0.7530120705330607	4.557706123287802e-05	0.0005029559187316599
RPIA	1779.5732827357306	1.2088063988103537	0.3234035596342291	4.5846209999667945e-05	0.0005055830895172944
C10orf54	3686.4817536489054	-1.5914053727662114	0.4451990681460713	4.587613675016656e-05	0.0005055830895172944
NRXN3	358.6939601586366	-2.0322746333993895	0.5847252286100701	4.6478051481354266e-05	0.0005118762148195661
SLC35E4	468.00421452440736	1.506123719114766	0.4151399333833905	4.6571104827833024e-05	0.0005125604664816284
RP11-396C23.2	26.29100796465864	2.1097758529300004	0.619680116249231	4.6640782637791855e-05	0.0005129867101668215
EPM2A	233.59129537993508	-2.0236469454965964	0.578577159490259	4.681856814339763e-05	0.0005146006412313102
TSTA3	5598.652050890506	1.8865300930784643	0.5338976984784892	4.6973581145470734e-05	0.0005149484023409714
BAG2	489.5837807136767	-2.4119223357236477	0.7078577257022243	4.694947227655744e-05	0.0005149484023409714
ETS2	18611.776622910435	1.216648906567519	0.3224899588163923	4.697447869318545e-05	0.0005149484023409714
TUBAP2	61.610354825701656	2.394020573811252	0.70631406979042	4.692105498505613e-05	0.0005149484023409714
PLEKHA8P1	66.89952792260782	1.2151432574932508	0.32755618805547027	4.7096518457300066e-05	0.0005159450055715457
HSPB6	1927.267762236681	-2.8505835728899522	0.8561761645625983	4.721531617522203e-05	0.0005165331416640215
NACAD	151.717343478461	-2.059763254207231	0.5897576382173847	4.71993725559305e-05	0.0005165331416640215
GRINA	6829.491302514409	1.5924110763345656	0.44073070772953654	4.727485827477047e-05	0.0005165331416640215
PTGDR	207.73778579967592	-3.0917619774955445	0.9239545643968139	4.726243601437322e-05	0.0005165331416640215
GPC2	46.620106895069135	1.878905899199697	0.5342295482508544	4.7335503973154645e-05	0.0005168550582049001
AREG	2214.175249510035	2.2781004325231855	0.6621844708775174	4.795258045870527e-05	0.0005229039612519999
ADORA3	224.446123280678	-2.268230945739825	0.6574747231926095	4.805337398879101e-05	0.0005234724625890446
CCL15	235.86929858241436	-2.2602639518118286	0.6544455372072246	4.8099415976736165e-05	0.0005234724625890446
STON1	351.4020050226897	-2.082016231563477	0.6001276412974551	4.8409236421055405e-05	0.0005264980929652187
CTD-3157E16.1	56.15186669709098	-1.5916768296516572	0.43520213254790435	4.86770582906546e-05	0.0005287170649853211
C1orf210	1630.9200267696322	-1.327896299450005	0.36327294249749087	4.86567435342173e-05	0.0005287170649853211
TUBB2B	114.05988087734389	-1.8079545686025793	0.5202921463368493	4.896524988216401e-05	0.0005314990286816427
SLC25A21-AS1	27.4418711250169	-1.6737792479122777	0.46926493025605026	4.938567220424098e-05	0.0005357117256448261
ARRDC4	2026.7794895959494	-1.7304568933998907	0.4888110123454275	4.959141349180236e-05	0.0005375916799389302
MIR4435-1HG	311.15228989257224	1.4273681288203188	0.3918806670709044	4.9944289428790404e-05	0.0005410631354785628
USP51	41.7708345112646	-1.5617575181734116	0.42948893159293156	4.999297051887181e-05	0.0005412367644352058
THBS2	2992.7188392650164	2.1922381014641226	0.6348057730425976	5.016767658467727e-05	0.0005427736549549776
TMEM241	216.96234051973573	1.0191993094928566	0.2694115244507544	5.020135932632087e-05	0.0005427837774519038
TUBBP1	57.7174274530091	2.417277455518291	0.7148899952027961	5.0252326724062104e-05	0.0005429806489252473
GPR157	737.1401047039145	1.4089247015395667	0.38501719794821626	5.039815360829595e-05	0.0005442015609495149
PTGDR2	311.09903340585475	-2.358832227469098	0.7027742838257157	5.0675810964484034e-05	0.0005464756572677853
FER1L4	345.9103856453869	2.5148804585053672	0.7460512381691836	5.0707665814651806e-05	0.0005464756572677853
RPUSD4	1017.7056893508903	1.152388754273652	0.3089082872664707	5.0660804325627226e-05	0.0005464756572677853
